Year,Rank,Title,Artist,First Feature,Second Feature,Genres,Duration,Popularity,Spotify ID
2015,75,Marvin Gaye (feat. Wale) - Remix,Charlie Puth,Wale,,,3:20,63.0,4LfkoDOt4mhrbo8Ndk37sQ
2015,76,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,John Legend,,,3:45,78.0,2YlZnw2ikdb837oKMKjBkW
2015,77,Habits (Stay High),Tove Lo,,,,3:29,74.0,14OxJlLdcHNpgsm4DRwDOB
2015,78,The Hanging Tree,James Newton Howard,Jennifer Lawrence,,,3:38,66.0,416MsJxvxSKY96DCmbJIRs
2015,79,CoCo,O.T. Genasis,,,,3:59,57.0,2JI71GHwq2LN8mtq3iCLYo
2015,80,Bang Bang,Jessie J,Ariana Grande,Nicki Minaj,,3:19,78.0,0puf9yIluy9W0vpMEUoAnN
2015,81,Lay Me Down,Sam Smith,,,,4:13,69.0,74sb4Gib0cL3TQeCjYF8vh
2015,82,Tuesday (feat. Drake),ILOVEMAKONNEN,Drake,,,5:21,61.0,35rSpXB5bk9ega9jsjcRts
2015,83,Hit the Quan - Original Version,iLoveMemphis,,,,3:01,55.0,4OjuzM3rTWp3q60mEldNSF
2015,84,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,,4:52,63.0,5pfJsMwoRYKampPay8amX0
2015,85,House Party,Sam Hunt,,,,3:10,66.0,1TwLKNsCnhi1HxbIi4bAW0
2015,86,Ayo,Chris Brown,Tyga,,,3:45,70.0,0k6DnZMLoEUH8NGD5zh2SE
2015,87,Kick The Dust Up,Luke Bryan,,,,3:10,62.0,5g15o2Sm55Hn9ShK5yEXgp
2015,88,Blessings,Big Sean,Drake,,,4:12,58.0,1bzM1cd6oqFozdr4wK6HdR
2015,89,Budapest,George Ezra,,,,3:20,81.0,2ixsaeFioXJmMgkkbd4uj1
2015,90,Chandelier,Sia,,,,3:36,68.0,2s1sdSqGcKxpPr5lCl7jAV
2015,91,Heartbeat Song,Kelly Clarkson,,,,3:18,57.0,7FC9Lng8iXU081lbigu8m8
2015,92,Don't,Ed Sheeran,,,,3:39,57.0,6gTJaPuj8DT8RjuDJyBgzP
2015,93,Ghost,Ella Henderson,,,,3:33,53.0,4z7gh3aIZV9arbL9jJSc5J
2015,94,Here,Alessia Cara,,,,3:19,75.0,5zUQZjVB6bfewBXWqsP9PY
2015,95,Waves - Robin Schulz Radio Edit,Mr. Probz,Robin Schulz,,,3:28,76.0,1HFfMOxCAT4GAwaPfCdmUs
2015,96,El Perdón - Forgiveness,Nicky Jam,Enrique Iglesias,,,3:26,43.0,7hOfyNuj2dLc0HAEYVDIYS
2015,97,She Knows,Ne-Yo,Juicy J,,,3:34,66.0,7seTcUFOhn5caSDbiSfsp0
2015,98,Night Changes,One Direction,,,,3:46,87.0,5O2P9iiztwhomNh8xkR9lJ
2015,99,Back To Back,Drake,,,,2:50,64.0,5lFDtgWsjRJu8fPOAyJIAK
2015,100,How Deep Is Your Love,Calvin Harris,Disciples,,,3:32,74.0,22mek4IiqubGD9ctzxc69s
2016,1,Love Yourself,Justin Bieber,,,,3:53,83.0,50kpGaPAhYJ3sGmk6vplg0
2016,2,Sorry,Justin Bieber,,,,3:20,83.0,09CtPGIpYB4BrO8qb1RGsF
2016,3,One Dance,Drake,Wizkid,Kyla,,2:53,84.0,1zi7xx7UVEFkmKfv06H8x0
2016,4,Work,Rihanna,Drake,,,3:39,76.0,72TFWvU3wUYdUuxejTTIzt
2016,5,Stressed Out,Twenty One Pilots,,,,3:22,84.0,3CRDbSIZ4r5MsZ0YwxuEkn
2016,6,Panda,Desiigner,,,,4:06,66.0,5YEOzOojehCqxGQCcQiyR4
2016,7,Hello,Adele,,,,4:55,70.0,62PaSfnXSMyLshYJrlTuL3
2016,8,Don't Let Me Down,The Chainsmokers,Daya,,,3:28,80.0,1i1fxkWeaMmKEB4T7zqbzK
2016,9,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,,,,3:57,70.0,1WkMMavIMc4JZ8cfMmxHkI
2016,10,Closer,The Chainsmokers,Halsey,,,4:04,85.0,7BKLCZ1jbUBVqRi2FVlTVw
2016,11,Cheap Thrills,Sia,,,,3:31,69.0,3S4px9f4lceWdKf0gWciFu
2016,12,7 Years,Lukas Graham,,,,3:57,79.0,5kqIPrATaCc2LqxVWzQGbk
2016,13,Needed Me,Rihanna,,,,3:11,80.0,4pAl7FkDMNBsjykPXo91B3
2016,14,My House,Flo Rida,,,,3:12,73.0,6Knv6wdA0luoMUuuoYi2i1
2016,15,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,Seeb,,,3:17,79.0,0vbtURX4qv1l7besfwmnD8
2016,16,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,Ty Dolla $ign,,,3:34,74.0,4tCtwWceOPWzenK2HAIJSb
2016,17,This Is What You Came For,Calvin Harris,Rihanna,,,3:42,76.0,0azC730Exh71aQlOt9Zj3y
2016,18,Cake By The Ocean,DNCE,,,,3:39,79.0,76hfruVvmfQbw0eYn1nmeC
2016,19,"Me, Myself & I",G-Eazy,Bebe Rexha,,,4:11,77.0,40YcuQysJ0KlGQTeGUosTC
2016,20,Ride,Twenty One Pilots,,,,3:34,80.0,2Z8WuEywRWYTKe1NybPQEW
2016,21,Heathens,Twenty One Pilots,,,,3:15,79.0,6i0V12jOa3mr6uu4WYhUBr
2016,22,PILLOWTALK,ZAYN,,,,3:22,79.0,0PDUDa38GO8lMxLCRc4lL1
2016,23,Stitches,Shawn Mendes,,,,3:26,82.0,5jsw9uXEGuKyJzs0boZ1bT
2016,24,Hotline Bling,Drake,,,,4:27,76.0,0wwPcA6wtMf6HUMpIRdeP7
2016,25,Cold Water,Major Lazer,Justin Bieber,MØ,,3:05,65.0,7zsXy7vlHdItvUSH8EwQss
2016,26,Send My Love (To Your New Lover),Adele,,,,3:43,73.0,0t7fVeEJxO2Xi4H2K5Svc9
2016,27,Roses,The Chainsmokers,ROZES,,,3:46,73.0,3vv9phIu6Y1vX3jcqaGz5Z
2016,28,Treat You Better,Shawn Mendes,,,,3:07,83.0,3QGsuHI8jO1Rx4JWLUh9jd
2016,29,Too Good,Drake,Rihanna,,,4:23,71.0,3BtuIIrQlkujKPuWF2B85z
2016,30,Low Life (feat. The Weeknd),Future,The Weeknd,,,5:13,82.0,7EiZI6JVHllARrX9PUvAdX
2016,31,What Do You Mean?,Justin Bieber,,,,3:25,80.0,4B0JvthVoAAuygILe3n4Bs
2016,32,The Hills,The Weeknd,,,,4:02,83.0,7fBv7CLKzipRk6EC6TWHOB
2016,33,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,,,,3:35,65.0,7K5dzhGda2vRTaAWYI3hrb
2016,34,Broccoli,DRAM,Lil Yachty,,,3:45,61.0,0qy5D3OJre7SPJNMOL9I71
2016,35,Don't,Bryson Tiller,,,,3:18,82.0,3pXF1nA74528Edde4of9CC
2016,36,Dangerous Woman,Ariana Grande,,,,3:55,69.0,6RUhbFEhrvGISaQ8u2j2JN
2016,37,Jumpman,Drake,Future,,,3:25,67.0,27GmP9AWRs744SzKcpJsTZ
2016,38,"i hate u, i love u (feat. olivia o'brien)",gnash,Olivia O'Brien,,,4:11,72.0,7vRriwrloYVaoAe3a9wJHe
2016,39,Here,Alessia Cara,,,,3:19,75.0,5zUQZjVB6bfewBXWqsP9PY
2016,40,Same Old Love,Selena Gomez,,,,3:49,66.0,1BZG99C7Co1r6QUC3zaS59
2016,41,Controlla,Drake,,,,4:05,69.0,3O8NlPh2LByMU9lSRSHedm
2016,42,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,John Legend,,,3:45,78.0,2YlZnw2ikdb837oKMKjBkW
2016,43,One Call Away,Charlie Puth,,,,3:14,72.0,5MwIGPDKeDb7SpblcaQP6O
2016,44,Let It Go,James Bay,,,,4:20,64.0,2xsAm4w9P3kSF1DophKAiF
2016,45,NO,Meghan Trainor,,,,3:33,71.0,0l0CvurVUrr2w3Jj1hOVFc
2016,46,Never Forget You,Zara Larsson,MNEK,,,3:33,69.0,6hmhG1b4LEyNuashVvuIAo
2016,47,Let Me Love You,DJ Snake,Justin Bieber,,,3:25,84.0,0lYBSQXN6rCTvUZvg9S0lU
2016,48,Don't Mind,Kent Jones,,,,3:18,64.0,27PmvZoffODNFW2p7ehZTQ
2016,49,H.O.L.Y.,Florida Georgia Line,,,,3:14,63.0,0BCy325UZyR9z0t0uxwn2N
2016,50,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Selena Gomez,,,3:37,76.0,54PbBpquVfhfrwRwvjSXbI
2016,51,Into You,Ariana Grande,,,,4:04,70.0,63y6xWR4gXz7bnUGOk8iI6
2016,52,Gold,Kiiara,,,,3:45,61.0,7yNX3ZFBWZoR52pbeU4Mcl
2016,53,Exchange,Bryson Tiller,,,,3:14,79.0,43PuMrRfbyyuz4QpZ3oAwN
2016,54,679 (feat. Remy Boyz),Fetty Wap,Remy Boyz,,,3:16,71.0,5NQbUaeTEOGdD6hHcre0dZ
2016,55,oui,Jeremih,,,,3:58,73.0,0PJIbOdMs3bd5AT8liULMQ
2016,56,Hands To Myself,Selena Gomez,,,,3:20,62.0,1LoriJC05IrHIDwj3q0KC1
2016,57,2 Phones,Kevin Gates,,,,4:00,64.0,0wdKiSBUT7aZkXUIdJWcwC
2016,58,Starboy,The Weeknd,Daft Punk,,,3:50,87.0,7MXVkk9YMctZqd1Srtv4MB
2016,59,For Free (feat. Drake),DJ Khaled,Drake,,,3:03,51.0,5TqBAOIBe0bQA0spNdcG3k
2016,60,Never Be Like You (feat. Kai),Flume,kai,,,3:54,70.0,14gdERIqymApVn9vcsbmZ3
2016,61,In The Night,The Weeknd,,,,3:55,70.0,25KybV9BOUlvcnv7nN3Pyo
2016,62,Me Too,Meghan Trainor,,,,3:01,69.0,3KwwE4sgCzMaKWq6QBebmX
2016,63,Ex's & Oh's,Elle King,,,,3:22,69.0,70eDxAyAraNTiD6lx2ZEnH
2016,64,Die A Happy Man,Thomas Rhett,,,,3:47,72.0,5kNe7PE09d6Kvw5pAsx23n
2016,65,White Iverson,Post Malone,,,,4:16,74.0,6eT7xZZlB2mwyzJ2sUKG6w
2016,66,Close,Nick Jonas,Tove Lo,,,3:54,66.0,3lSDIJ2abCrOdDJ6pshUap
2016,67,Unsteady,X Ambassadors,,,,3:13,72.0,7lGKEWMXVWWTt3X71Bv44I
2016,68,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Wiz Khalifa,Imagine Dragons,,4:03,73.0,4dASQiO1Eoo3RJvt74FtXB
2016,69,Down In the DM (feat. Nicki Minaj) - Remix,Yo Gotti,Nicki Minaj,,,4:19,56.0,5w1vhNA2OEWUQ371QzyMmM
2016,70,LUV,Tory Lanez,,,,3:48,67.0,16Ah4QqH4mgYVXqfC4mdSd
2016,71,Sorry,Beyoncé,,,,3:52,62.0,0lnIJmgcUpEpe4AZACjayW
2016,72,Can't Feel My Face,The Weeknd,,,,3:33,79.0,22VdIZQfgXJea34mQxlt81
2016,73,Hymn for the Weekend,Coldplay,,,,4:18,81.0,3RiPr603aXAoi4GHyXx0uy
2016,74,Say It,Tory Lanez,,,,3:57,75.0,2Gyc6e2cLxA5hoX1NOvYnU
2016,75,Antidote,Travis Scott,,,,4:22,71.0,1wHZx0LgzFHyeIZkUydNXq
2016,76,Lost Boy,Ruth B.,,,,4:36,68.0,0zMzyHAeMvwq5CRstru1Fp
2016,77,Side To Side,Ariana Grande,Nicki Minaj,,,3:46,67.0,43bCmCI0nSgcT7QdMXY6LV
2016,78,"Sit Still, Look Pretty",Daya,,,,3:27,71.0,6w2rrJsn8Qpa7veSaVAyKh
2016,79,Wildest Dreams (Taylor's Version),Taylor Swift,,,,3:40,73.0,1K39ty6o1sHwwlZwO6a7wK
2016,80,Middle,DJ Snake,Bipolar Sunshine,,,3:40,74.0,0g5EKLgdKvNlln7TNqBByK
2016,81,On My Mind,Ellie Goulding,,,,3:33,65.0,5a7NdkF09AfD0H607eiOkX
2016,82,Pop Style,Drake,,,,3:32,57.0,5mPSyjLatqB00IkPqRlbTE
2016,83,When We Were Young,Adele,,,,4:50,70.0,7GgWAITsYJaRM3r50rfh5w
2016,84,Hide Away,Daya,,,,3:11,72.0,3WALaE7UdNXx8VJ4lpWCK8
2016,85,Lean On,Major Lazer,DJ Snake,MØ,,2:56,73.0,01aTsQoKoeXofSTvKuunzv
2016,86,I Know What You Did Last Summer,Shawn Mendes,Camila Cabello,,,3:43,70.0,2GyA33q5rti5IxkMQemRDH
2016,87,All The Way Up (feat. Infared),Fat Joe,Remy Ma,French Montana,,3:11,58.0,7Ezwtgfw7khBrpvaNPtMoT
2016,88,Watch Me (Whip / Nae Nae),Silentó,,,,3:05,64.0,5RIVoVdkDLEygELLCniZFr
2016,89,Back To Sleep,Chris Brown,,,,3:21,64.0,6dlpABcXrQKRU9G00i6Zba
2016,90,No Limit (feat. Young Thug),USHER,Young Thug,,,3:48,55.0,1CDBn2Lm7E63XKQDsdCq6O
2016,91,Cut It (feat. Young Dolph),O.T. Genasis,Young Dolph,,,3:42,54.0,376KnY4TrgBITxjlnbnmIy
2016,92,Really Really,Kevin Gates,,,,3:52,65.0,10I3CmmwT0BkOVhduDy53o
2016,93,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,Fetty Wap,,,3:30,59.0,7nD9nN3jord9wWcfW3Gkcm
2016,94,Starving,Hailee Steinfeld,Grey,Zedd,,3:01,71.0,4Ce37cRWvM1vIGGynKcs22
2016,95,Adventure of a Lifetime,Coldplay,,,,4:23,80.0,69uxyAqqPIsUyTO8txoP2M
2016,96,Humble And Kind,Tim McGraw,,,,4:19,65.0,4Pn0JlCUusD2QHjADuOzuV
2016,97,Wicked,Future,,,,2:53,60.0,6BbINUfGabVyiNFJpQXn3x
2016,98,Tiimmy Turner,Desiigner,,,,3:59,61.0,3NJG6vMH1ZsectZkocMEm0
2016,99,See You Again (feat. Charlie Puth),Wiz Khalifa,Charlie Puth,,,3:49,79.0,2JzZzZUQj3Qff7wapcbKjc
2016,100,Perfect,One Direction,,,,3:50,79.0,3NLnwwAQbbFKcEcV8hDItk
2017,1,Shape of You,Ed Sheeran,,,,3:53,85.0,7qiZfU4dY1lWllzX7mPBI3
2017,2,Despacito,Luis Fonsi,Daddy Yankee,,,3:49,78.0,6habFhsOp2NvshLv26DqMb
2017,3,That's What I Like,Bruno Mars,,,,3:26,88.0,0KKkJNfGyhkQ5aFogxQAPU
2017,4,HUMBLE.,Kendrick Lamar,,,,2:57,82.0,7KXjTSCq5nL1LoYtL7XAwS
2017,5,Something Just Like This,The Chainsmokers,Coldplay,,,4:07,86.0,6RUKPb4LETWmmr3iAEQktW
2017,6,Bad and Boujee (feat. Lil Uzi Vert),Migos,Lil Uzi Vert,,,5:43,69.0,0M9ydKzuF3oZTfYYPfaGX1
2017,7,Closer,The Chainsmokers,Halsey,,,4:04,85.0,7BKLCZ1jbUBVqRi2FVlTVw
2017,8,Body Like A Back Road,Sam Hunt,,,,2:42,69.0,7FpBQ067pHB67deawpbbcY
2017,9,Believer,Imagine Dragons,,,,3:24,85.0,0pqnGHJpmpxLKifKRmU6WP
2017,10,Congratulations,Post Malone,Quavo,,,3:40,77.0,3a1lNhkSLSkpJE4MSHpDu9
2017,11,Say You Won't Let Go,James Arthur,,,,3:31,84.0,5uCax9HTNlzGybIStD3vDh
2017,12,I'm On One,DJ Khaled,Drake,Rick Ross,,4:56,68.0,608a1wIsSd5KzMEqm1O7w3
2017,13,XO Tour Llif3,Lil Uzi Vert,,,,3:02,80.0,7GX5flRQZVHRAGd6B4TmDO
2017,14,Mask Off,Future,,,,3:24,81.0,0VgkVdmE4gld66l8iyGjgx
2017,15,Unforgettable,French Montana,Swae Lee,,,3:53,84.0,3B54sVLJ402zGa6Xm4YGNe
2017,16,24K Magic,Bruno Mars,,,,3:45,81.0,6b8Be6ljOzmkOmFslEb23P
2017,17,Stay,Zedd,Alessia Cara,,,3:30,73.0,6uBhi9gBXWjanegOb2Phh0
2017,18,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Rihanna,Bryson Tiller,,3:24,65.0,45XhKYRRkyeqoW3teSOkCM
2017,19,Black Beatles,Rae Sremmurd,Gucci Mane,,,4:51,74.0,6fujklziTHa8uoM5OQSfIo
2017,20,Starboy,The Weeknd,Daft Punk,,,3:50,87.0,7MXVkk9YMctZqd1Srtv4MB
2017,21,Location,Khalid,,,,3:39,76.0,152lZdxL1OR0ZMW6KquMif
2017,22,Attention,Charlie Puth,,,,3:28,82.0,5cF0dROlMOK5uNZtivgu50
2017,23,There's Nothing Holdin' Me Back,Shawn Mendes,,,,3:19,84.0,7JJmb5XwzOO8jgpou264Ml
2017,24,Bodak Yellow,Cardi B,,,,3:43,69.0,6KBYefIoo7KydImq1uUQlL
2017,25,Redbone,Childish Gambino,,,,5:26,79.0,3vQ4T78TTMOjQXGfXVKQJo
2017,26,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,Taylor Swift,,,4:07,80.0,55n9yjI6qqXh5F2mYvUc2y
2017,27,It Ain’t Me (with Selena Gomez),Kygo,Selena Gomez,,,3:40,64.0,12GEpg2XOPyqk03JZEZnJs
2017,28,iSpy (feat. Lil Yachty),KYLE,Lil Yachty,,,4:13,65.0,2EEeOnHehOozLq4aS0n6SL
2017,29,Issues,Julia Michaels,,,,2:56,72.0,7vu0JkJh0ldukEYbTVcqd0
2017,30,Scars To Your Beautiful,Alessia Cara,,,,3:50,77.0,0wI7QkCcs8FUQE1OkXUIqd
2017,31,1-800-273-8255,Logic,Alessia Cara,Khalid,,4:10,72.0,5tz69p7tJuGPeMGwNTxYuV
2017,32,Slow Hands,Niall Horan,,,,3:08,73.0,2cOUlop2ZakjOKe4WinesN
2017,33,Love On The Brain,Rihanna,,,,3:44,83.0,5oO3drDxtziYU2H1X23ZIp
2017,34,I Feel It Coming,The Weeknd,Daft Punk,,,4:29,75.0,5GXAXm5YOmYT0kL5jHvYBt
2017,35,Bounce Back,Big Sean,,,,3:42,63.0,0SGkqnVQo9KPytSri1H6cF
2017,36,Strip That Down (feat. Quavo),Liam Payne,Quavo,,,3:22,69.0,29JrmE89KgRyCxBIzq2Ocw
2017,37,Fake Love,Drake,,,,3:30,68.0,343YBumqHu19cGoGARUTsd
2017,38,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,Kendrick Lamar,,,3:34,61.0,1nueTG77MzNkJTKQ0ZdGzT
2017,39,Look What You Made Me Do,Taylor Swift,,,,3:31,78.0,1P17dC1amhFzptugyAO7Il
2017,40,Castle on the Hill,Ed Sheeran,,,,4:21,76.0,6PCUP3dWmTjcTtXY02oFdT
2017,41,Bad Things (with Camila Cabello),mgk,Camila Cabello,,,3:59,69.0,1PSBzsahR2AKwLJgx8ehBj
2017,42,Paris,The Chainsmokers,,,,3:41,73.0,72jbDTw1piOOj770jWNeaG
2017,43,Side To Side,Ariana Grande,Nicki Minaj,,,3:46,67.0,43bCmCI0nSgcT7QdMXY6LV
2017,44,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Sean Paul,Anne-Marie,,4:11,72.0,2hrUO4drrO63i7FYbCLBl2
2017,45,Feel It Still,Portugal. The Man,,,,2:43,78.0,6QgjcU0zLnzq5OrUoSZ3OK
2017,46,Let Me Love You,DJ Snake,Justin Bieber,,,3:25,84.0,0lYBSQXN6rCTvUZvg9S0lU
2017,47,Sorry Not Sorry,Demi Lovato,,,,3:23,70.0,0yvPEnB032fojLfVluFjUv
2017,48,Bank Account,21 Savage,,,,3:40,72.0,5eqK0tbzUPo2SoeZsov04s
2017,49,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,,,,3:57,70.0,1WkMMavIMc4JZ8cfMmxHkI
2017,50,Mi Gente,J Balvin,Willy William,,,3:05,72.0,7COfe3P7KgfwDwIRB8LIDw
2017,51,Thunder,Imagine Dragons,,,,3:07,83.0,1zB4vmk8tFRmM9UULNzbLB
2017,52,T-Shirt,Migos,,,,4:02,63.0,1rkfJLgTlB6XYNjgZ0sVaK
2017,53,Rake It Up (feat. Nicki Minaj),Yo Gotti,Nicki Minaj,,,4:36,62.0,4knL4iPxPOZjQzTUlELGSY
2017,54,Mercy,Shawn Mendes,,,,3:28,78.0,0AS63m1wHv9n4VVRizK6Hc
2017,55,Tunnel Vision,Kodak Black,,,,4:28,71.0,4Q3N4Ct4zCuIHuZ65E3BD4
2017,56,rockstar (feat. 21 Savage),Post Malone,21 Savage,,,3:38,80.0,0e7ipj03S05BNilyu5bRzt
2017,57,In Case You Didn't Know,Brett Young,,,,3:44,72.0,10M2Ex445zw585Ducldzkw
2017,58,Heathens,Twenty One Pilots,,,,3:15,79.0,6i0V12jOa3mr6uu4WYhUBr
2017,59,Now Or Never,Halsey,,,,3:34,63.0,126oeltvIg79HHP4yAi4rq
2017,60,Caroline,Aminé,,,,3:29,67.0,5hTpBe8h35rJ67eAWHQsJx
2017,61,Rolex,Ayo & Teo,,,,3:58,65.0,0pSBuHjILhNEo55xK1zrRt
2017,62,DNA.,Kendrick Lamar,,,,3:05,77.0,6HZILIRieu8S0iqY8kIKhj
2017,63,Juju on That Beat (TZ Anthem),Zay Hilfigerrr,Zayion McCall,,,2:24,55.0,1lItf5ZXJc1by9SbPeljFd
2017,64,Swang,Rae Sremmurd,,,,3:28,70.0,6mapJIPnQ23RTAevUoE0DL
2017,65,Passionfruit,Drake,,,,4:58,81.0,5mCPDVBb16L4XQwDdbRUpz
2017,66,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,Rihanna,,,3:47,75.0,6SwRhMLwNqEi6alNPVG00n
2017,67,Praying,Kesha,,,,3:50,64.0,0jdny0dhgjUwoIp5GkqEaA
2017,68,goosebumps,Travis Scott,,,,4:03,85.0,6gBFPUFcJLzWGx4lenP6h2
2017,69,Cold (feat. Future),Maroon 5,Future,,,3:54,62.0,7gwLQ4tZ5UdZ7qNcDyJ8wr
2017,70,Broccoli,DRAM,Lil Yachty,,,3:45,61.0,0qy5D3OJre7SPJNMOL9I71
2017,71,Slide (feat. Frank Ocean & Migos),Calvin Harris,Frank Ocean,Migos,,3:50,72.0,7tr2za8SQg2CI8EDgrdtNl
2017,72,What Ifs (feat. Lauren Alaina),Kane Brown,Lauren Alaina,,,3:08,68.0,7zVCrzzEJU7u24sbJPXA5W
2017,73,Chained To The Rhythm,Katy Perry,Skip Marley,,,3:57,68.0,7qvxFz3JodM0A7xEM7k3YD
2017,74,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,Pharrell Williams,Katy Perry,,3:43,72.0,5bcTCxgc7xVfSaMV3RuVke
2017,75,All Time Low,Jon Bellion,,,,3:37,65.0,0SuLAslEMFZAXf0SwY7syi
2017,76,Hurricane,Luke Combs,,,,3:42,75.0,6xHI9KjUjYT0FPtGO8Mxa1
2017,77,Too Good At Goodbyes,Sam Smith,,,,3:21,81.0,1mXVgsBdtIVeCLJnSnmtdV
2017,78,Young Dumb & Broke,Khalid,,,,3:22,79.0,5Z3GHaZ6ec9bsiI5BenrbY
2017,79,Magnolia,Playboi Carti,,,,3:01,76.0,1e1JKLEDKP7hEQzJfNAgPl
2017,80,Love Galore (feat. Travis Scott),SZA,Travis Scott,,,4:35,78.0,0q75NwOoFiARAVp4EXU4Bs
2017,81,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,Kodak Black,,,3:29,73.0,1f5cbQtDrykjarZVrShaDI
2017,82,Starving,Hailee Steinfeld,Grey,Zedd,,3:01,71.0,4Ce37cRWvM1vIGGynKcs22
2017,83,Both (feat. Drake),Gucci Mane,Drake,,,3:10,63.0,5tFep7dXGd7vEJ668wTPux
2017,84,What About Us,P!nk,,,,4:29,72.0,0Qh38w01QRXK6KHIv0e3hb
2017,85,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Nicki Minaj,Ty Dolla $ign,,3:36,68.0,6kex4EBAj0WHXDKZMEJaaF
2017,86,Slippery (feat. Gucci Mane),Migos,Gucci Mane,,,5:04,64.0,0TBgMKD86t1VP3IzhxCoUl
2017,87,Sign of the Times,Harry Styles,,,,5:40,80.0,5Ohxk2dO5COHF1krpoPigN
2017,88,Water Under the Bridge,Adele,,,,4:00,67.0,4jL6WWKFDqCOPo2hC3VhSS
2017,89,Malibu,Miley Cyrus,,,,3:51,69.0,1UZOjK1BwmwWU14Erba9CZ
2017,90,Down,Marian Hill,,,,3:17,51.0,5eCkuGPZNl4mISFNPgr3Dd
2017,91,No Promises (feat. Demi Lovato),Cheat Codes,Demi Lovato,,,3:42,55.0,5lNuqFVMca4vPupY10cH0J
2017,92,Treat You Better,Shawn Mendes,,,,3:07,83.0,3QGsuHI8jO1Rx4JWLUh9jd
2017,93,I Get the Bag (feat. Migos),Gucci Mane,Migos,,,3:53,67.0,1XRgIKC5TPwo7nWGyKqgG0
2017,94,Small Town Boy,Dustin Lynch,,,,3:25,63.0,7mS200vKsSSVgrbMxWza54
2017,95,Everyday We Lit (feat. PnB Rock),YFN Lucci,PnB Rock,,,3:17,54.0,3J8Q6aBhjpvao8BsBQ6H9Y
2017,96,Havana (feat. Young Thug),Camila Cabello,Young Thug,,,3:37,80.0,1rfofaqEpACxVEHIZBJe6W
2017,97,What Lovers Do (feat. SZA),Maroon 5,SZA,,,3:19,65.0,2j5hsQvApottzvTn4pFJWF
2017,98,do re mi,blackbear,,,,3:32,67.0,6Se3x9ANMLv0dCDsjGmEjh
2017,99,Look At Me!,XXXTENTACION,,,,2:06,78.0,7floNISpH8VF4z4459Qo18
2017,100,The Fighter,Keith Urban,Carrie Underwood,,,3:04,56.0,5OUSPcqhYTOzpbXzoEvKim
2018,1,God's Plan,Drake,,,,3:18,81.0,6DCZcSspjsKoFjzjrWoCdn
2018,2,Perfect,Ed Sheeran,,,,4:23,85.0,0tgVpDi06FyKpA1z0VMD4v
2018,3,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,Florida Georgia Line,,,2:43,69.0,7iDa6hUg2VgEL1o1HjmfBn
2018,4,Havana (feat. Young Thug),Camila Cabello,Young Thug,,,3:37,80.0,1rfofaqEpACxVEHIZBJe6W
2018,5,rockstar (feat. 21 Savage),Post Malone,21 Savage,,,3:38,80.0,0e7ipj03S05BNilyu5bRzt
2018,6,Psycho (feat. Ty Dolla $ign),Post Malone,Ty Dolla $ign,,,3:41,72.0,3swc6WTsr7rl9DqQKQA55C
2018,7,I Like It,Cardi B,Bad Bunny,J Balvin,,4:13,75.0,58q2HKrzhC3ozto2nDdN4z
2018,8,The Middle,Zedd,Maren Morris,Grey,,3:04,76.0,09IStsImFySgyp0pIQdqAc
2018,9,In My Feelings,Drake,,,,3:37,71.0,2G7V7zsVDxg1yRsu7Ew9RJ
2018,10,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Cardi B,,,3:55,63.0,6V1bu6o1Yo5ZXnsCJU8Ovk
2018,11,Nice For What,Drake,,,,3:30,74.0,3CA9pLiwRIGtUBiMjbZmRw
2018,12,Lucid Dreams,Juice WRLD,,,,3:59,85.0,285pBltuF7vW8TeWk8hdRR
2018,13,Better Now,Post Malone,,,,3:51,77.0,7dt6x5M1jzdTEt8oCbisTK
2018,14,Finesse - Remix; feat. Cardi B,Bruno Mars,Cardi B,,,3:37,75.0,3Vo4wInECJQuz9BIBMOu8i
2018,15,Boo'd Up,Ella Mai,,,,4:16,66.0,0At2qAoaVjIwWNAqrscXli
